,match_id,team_id,date,time,team,player,champion,role,summoner_1,summoner_2,result,kills,deaths,assists,cs,gold
182,57ab181b-c8f2-4151-b0f4-620f7ea0427b,d73f655b-c790-4c8b-941c-79584097c05f,2023-03-01,19:00:00,USTE,Shogo,Kaisa,mid,Cleanse,Flash,1,12,6,7,404,21852
183,57ab181b-c8f2-4151-b0f4-620f7ea0427b,d73f655b-c790-4c8b-941c-79584097c05f,2023-03-01,19:00:00,GODL,Delights,Tristana,bot,Flash,Teleport,1,11,4,9,352,20443
184,57ab181b-c8f2-4151-b0f4-620f7ea0427b,d73f655b-c790-4c8b-941c-79584097c05f,2023-03-01,19:00:00,TL,Bradley,Kennen,support,Flash,Teleport,1,6,8,12,289,16694
185,025d6f6d-3f79-49b1-b357-bbd76d18f6d4,748309c7-193a-4a85-b1a0-41c7b0cf455c,2023-03-01,18:00:00,C9,Berserker,Lucian,top,Exhaust,Flash,1,13,6,12,275,17366
186,025d6f6d-3f79-49b1-b357-bbd76d18f6d4,748309c7-193a-4a85-b1a0-41c7b0cf455c,2023-03-01,18:00:00,AK,Zothve,Fiora,jungle,Teleport,Flash,1,2,9,7,183,10300
187,025d6f6d-3f79-49b1-b357-bbd76d18f6d4,748309c7-193a-4a85-b1a0-41c7b0cf455c,2023-03-01,18:00:00,GG,Chime,Nami,mid,Heal,Flash,1,2,1,28,19,10297
188,025d6f6d-3f79-49b1-b357-bbd76d18f6d4,748309c7-193a-4a85-b1a0-41c7b0cf455c,2023-03-01,18:00:00,WC,Griffin,Sylas,bot,Flash,Smite,1,11,5,12,203,13689
189,025d6f6d-3f79-49b1-b357-bbd76d18f6d4,748309c7-193a-4a85-b1a0-41c7b0cf455c,2023-03-01,18:00:00,MRGE,Ariendel,Jayce,support,Teleport,Flash,1,6,5,8,265,14800
190,7f23a165-ffba-40f3-8bff-ef358a4f4bbf,98694df2-9b1a-4f4c-af60-dc7dcbbac49c,2023-03-01,18:00:00,100,Tenacity,Yone,top,Teleport,Flash,1,6,2,2,182,10389
191,7f23a165-ffba-40f3-8bff-ef358a4f4bbf,98694df2-9b1a-4f4c-af60-dc7dcbbac49c,2023-03-01,18:00:00,100,Yukino,Gragas,jungle,Smite,Flash,1,5,1,4,93,6828
192,7f23a165-ffba-40f3-8bff-ef358a4f4bbf,98694df2-9b1a-4f4c-af60-dc7dcbbac49c,2023-03-01,18:00:00,TL,APA,Tristana,mid,Flash,Teleport,1,2,2,5,183,9343
193,7f23a165-ffba-40f3-8bff-ef358a4f4bbf,98694df2-9b1a-4f4c-af60-dc7dcbbac49c,2023-03-01,18:00:00,100,Busio,Twitch,bot,Ignite,Flash,1,7,3,8,19,7526
194,7f23a165-ffba-40f3-8bff-ef358a4f4bbf,98694df2-9b1a-4f4c-af60-dc7dcbbac49c,2023-03-01,18:00:00,FLY,Massu,Ezreal,support,Heal,Flash,1,3,2,5,144,7340
195,57df1a06-8a5d-47f0-8fef-b2c391caf15c,6a013c4b-442e-4365-b1e8-b2af9facffd2,2023-03-01,17:00:00,100,Tenacity,Irelia,top,Teleport,Flash,1,6,2,10,302,14835
196,57df1a06-8a5d-47f0-8fef-b2c391caf15c,6a013c4b-442e-4365-b1e8-b2af9facffd2,2023-03-01,17:00:00,WC,Griffin,Rumble,jungle,Flash,Smite,1,9,3,5,188,12202
197,57df1a06-8a5d-47f0-8fef-b2c391caf15c,6a013c4b-442e-4365-b1e8-b2af9facffd2,2023-03-01,17:00:00,MRGE,Ariendel,Galio,mid,Teleport,Flash,1,3,0,7,228,11753
198,57df1a06-8a5d-47f0-8fef-b2c391caf15c,6a013c4b-442e-4365-b1e8-b2af9facffd2,2023-03-01,17:00:00,100,Busio,Rakan,bot,Ignite,Flash,1,1,1,17,45,7734
199,57df1a06-8a5d-47f0-8fef-b2c391caf15c,6a013c4b-442e-4365-b1e8-b2af9facffd2,2023-03-01,17:00:00,GODL,Smalls,Xayah,support,Exhaust,Flash,1,3,3,4,248,12469
